id,Exp,Site,Hole,Core,Type,Sect,Offset,value_1_gra,value_1_mad,value_2_mad,value_3_mad,value_4_mad,value_5_mad,value_6_mad,value_1_ms,value_1_ngr,value_1_pwl,value_1_rgb,value_2_rgb,value_3_rgb,value_1_rsc,value_2_rsc,value_3_rsc,lithology,cod_lit
226,362,u1480,e,1,h,2,110.68,1456.92,125.88,55.83,1409.35,622.53,2687.46,76.83,16.13,32948.11,1482.56,79.6,65.3,47.2,51.25,4.53,9.23,Calcareous-clay_claystone,3
227,362,u1480,e,1,h,2,111.68,1455.81,125.74,55.81,1409.63,623.05,2687.05,76.81,16.16,32550.13,1482.73,80.3,65.8,47.5,51.3,4.5,8.64,Calcareous-clay_claystone,3
228,362,u1480,e,1,h,2,112.5,1453.15,125.6,55.78,1409.92,623.58,2686.64,76.78,16.13,32176.59,1482.62,79.24,65.09,47.24,51.41,4.51,8.54,Calcareous-clay_claystone,3
229,362,u1480,e,1,h,2,112.68,1449.39,125.47,55.75,1410.22,624.12,2686.25,76.76,16.06,31827.31,1482.34,77.6,63.7,46.2,51.6,4.58,9.06,Calcareous-clay_claystone,3
230,362,u1480,e,1,h,2,113.1,1445.0,125.33,55.73,1410.52,624.66,2685.87,76.74,16.0,31502.13,1482.0,77.13,62.8,44.84,51.81,4.68,10.03,Calcareous-clay_claystone,3
231,362,u1480,e,1,h,2,113.68,1440.48,125.19,55.7,1410.82,625.21,2685.5,76.72,15.97,31200.88,1481.68,77.5,62.9,44.6,51.98,4.79,11.19,Calcareous-clay_claystone,3
232,362,u1480,e,1,h,2,114.68,1436.49,125.05,55.67,1411.13,625.76,2685.15,76.69,15.97,30923.39,1481.41,78.0,63.9,46.1,52.04,4.86,12.27,Calcareous-clay_claystone,3
233,362,u1480,e,1,h,2,115.0,1433.76,124.91,55.64,1411.44,626.31,2684.8,76.67,15.98,30669.5,1481.18,78.48,64.42,46.77,51.92,4.88,13.02,Calcareous-clay_claystone,3
234,362,u1480,e,1,h,2,115.6,1433.0,124.77,55.61,1411.76,626.88,2684.47,76.65,16.0,30439.05,1481.0,79.43,64.93,46.91,51.58,4.82,13.25,Calcareous-clay_claystone,3
235,362,u1480,e,1,h,2,115.68,1434.61,124.62,55.58,1412.08,627.44,2684.15,76.63,16.02,30231.86,1480.86,81.5,66.5,47.8,51.03,4.71,13.08,Calcareous-clay_claystone,3
236,362,u1480,e,1,h,2,116.68,1437.81,124.48,55.55,1412.4,628.01,2683.83,76.6,16.03,30047.76,1480.72,83.6,68.5,49.3,50.34,4.61,12.71,Calcareous-clay_claystone,3
237,362,u1480,e,1,h,2,117.5,1441.51,124.34,55.52,1412.73,628.59,2683.53,76.58,16.03,29886.61,1480.56,80.56,66.09,47.62,49.54,4.56,12.34,Calcareous-clay_claystone,3
238,362,u1480,e,1,h,2,117.68,1444.6,124.19,55.5,1413.07,629.17,2683.24,76.56,16.02,29748.22,1480.33,76.8,63.0,45.5,48.69,4.6,12.12,Calcareous-clay_claystone,3
239,362,u1480,e,1,h,2,118.1,1446.0,124.05,55.47,1413.4,629.76,2682.96,76.53,16.0,29632.43,1480.0,77.33,63.54,46.14,47.86,4.71,12.05,Calcareous-clay_claystone,3
240,362,u1480,e,1,h,2,118.68,1445.07,123.9,55.44,1413.74,630.35,2682.7,76.51,15.97,29539.07,1479.55,78.1,64.2,46.7,47.13,4.84,12.1,Calcareous-clay_claystone,3
241,362,u1480,e,1,h,2,119.68,1443.0,123.76,55.41,1414.09,630.94,2682.44,76.48,15.95,29467.98,1479.02,74.0,60.6,43.8,46.58,4.97,12.23,Calcareous-clay_claystone,3
242,362,u1480,e,1,h,2,120.0,1441.43,123.61,55.38,1414.44,631.54,2682.19,76.46,15.95,29419.0,1478.48,65.72,53.42,38.42,46.3,5.04,12.39,Calcareous-clay_claystone,3
243,362,u1480,e,1,h,2,120.6,1442.0,123.46,55.34,1414.79,632.14,2681.95,76.44,16.0,29391.65,1478.0,59.09,47.7,34.29,46.34,5.04,12.56,Calcareous-clay_claystone,3
244,362,u1480,e,1,h,2,120.68,1445.52,123.32,55.31,1415.15,632.75,2681.72,76.41,16.1,29384.23,1477.63,60.9,49.3,35.6,46.65,4.98,12.7,Calcareous-clay_claystone,3
245,362,u1480,e,1,h,2,121.68,1449.4,123.17,55.28,1415.5,633.36,2681.51,76.39,16.26,29394.76,1477.41,71.6,58.6,42.5,47.17,4.89,12.78,Calcareous-clay_claystone,3
246,362,u1480,e,1,h,2,122.5,1450.22,123.02,55.25,1415.87,633.98,2681.3,76.37,16.47,29421.24,1477.38,73.29,60.1,43.6,47.82,4.81,12.79,Calcareous-clay_claystone,3
247,362,u1480,e,1,h,2,122.68,1444.56,122.87,55.22,1416.23,634.6,2681.1,76.34,16.72,29461.66,1477.56,69.9,57.2,41.5,48.53,4.75,12.7,Calcareous-clay_claystone,3
248,362,u1480,e,1,h,2,123.1,1429.0,122.72,55.19,1416.6,635.22,2680.91,76.32,17.0,29514.04,1478.0,70.13,57.49,41.86,49.24,4.72,12.54,Calcareous-clay_claystone,3
249,362,u1480,e,1,h,2,123.68,1403.76,122.57,55.16,1416.98,635.85,2680.73,76.29,17.3,29576.37,1478.69,73.7,60.8,44.6,49.86,4.72,12.36,Calcareous-clay_claystone,3
250,362,u1480,e,1,h,2,124.68,1383.69,122.42,55.13,1417.35,636.48,2680.56,76.27,17.6,29646.66,1479.52,77.4,64.3,47.5,50.32,4.73,12.2,Calcareous-clay_claystone,3
251,362,u1480,e,1,h,2,125.0,1387.27,122.27,55.09,1417.73,637.11,2680.4,76.24,17.84,29722.91,1480.34,77.13,63.91,47.01,50.56,4.76,12.1,Calcareous-clay_claystone,3
252,362,u1480,e,1,h,2,125.6,1433.0,122.12,55.06,1418.11,637.75,2680.25,76.22,18.0,29803.13,1481.0,74.87,61.57,44.85,50.53,4.8,12.09,Calcareous-clay_claystone,3
253,362,u1480,e,1,h,2,125.68,1527.35,121.96,55.03,1418.5,638.39,2680.11,76.2,18.04,29885.32,1481.39,74.3,60.9,44.2,50.32,4.83,12.16,Calcareous-clay_claystone,3
254,362,u1480,e,1,h,2,126.68,1628.73,121.81,55.0,1418.88,639.03,2679.98,76.17,18.02,29967.48,1481.53,76.9,63.4,46.4,50.07,4.85,12.26,Calcareous-clay_claystone,3
255,362,u1480,e,1,h,2,127.5,1683.53,121.66,54.97,1419.28,639.68,2679.86,76.15,17.96,30047.61,1481.47,77.38,63.95,46.94,49.89,4.84,12.36,Calcareous-clay_claystone,3
256,362,u1480,e,1,h,2,127.68,1638.16,121.51,54.93,1419.67,640.33,2679.74,76.12,17.94,30123.72,1481.28,76.2,62.8,45.9,49.88,4.79,12.43,Calcareous-clay_claystone,3
257,362,u1480,e,1,h,2,128.1,1439.0,121.35,54.9,1420.06,640.98,2679.63,76.1,18.0,30193.81,1481.0,75.37,61.78,44.77,49.99,4.72,12.43,Calcareous-clay_claystone,3
258,362,u1480,e,1,h,2,128.68,1063.22,121.2,54.87,1420.46,641.63,2679.54,76.07,18.18,30255.88,1480.69,75.1,61.5,44.4,50.15,4.64,12.35,Calcareous-clay_claystone,3
259,362,u1480,e,1,h,2,129.68,611.04,121.05,54.83,1420.86,642.29,2679.45,76.05,18.44,30307.95,1480.4,75.2,62.1,45.2,50.28,4.56,12.15,Calcareous-clay_claystone,3
260,362,u1480,e,1,h,2,130.0,213.45,120.89,54.8,1421.27,642.95,2679.37,76.02,18.73,30348.0,1480.15,75.59,63.07,46.48,50.3,4.51,11.8,Calcareous-clay_claystone,3
261,362,u1480,e,1,h,2,130.6,1.44,120.74,54.77,1421.67,643.62,2679.3,76.0,19.0,30374.5,1480.0,75.53,63.35,47.04,50.15,4.49,11.3,Calcareous-clay_claystone,3
262,362,u1480,e,1,h,2,130.68,67.13,120.59,54.74,1422.08,644.28,2679.23,75.97,19.22,30387.74,1479.96,74.1,61.8,45.6,49.82,4.49,10.75,Calcareous-clay_claystone,3
263,362,u1480,e,1,h,2,131.68,347.2,120.43,54.7,1422.49,644.95,2679.17,75.95,19.39,30388.45,1480.0,71.3,58.5,42.3,49.32,4.5,10.27,Calcareous-clay_claystone,3
264,362,u1480,e,1,h,2,132.5,739.49,120.28,54.67,1422.91,645.62,2679.13,75.92,19.56,30377.37,1480.06,69.81,57.09,41.24,48.65,4.5,9.96,Calcareous-clay_claystone,3
265,362,u1480,e,1,h,2,132.68,1141.82,120.12,54.63,1423.32,646.29,2679.09,75.9,19.76,30355.24,1480.08,69.0,56.8,41.5,47.84,4.48,9.92,Calcareous-clay_claystone,3
266,362,u1480,e,1,h,2,133.1,1452.0,119.97,54.6,1423.74,646.97,2679.05,75.87,20.0,30322.79,1480.0,67.7,55.97,41.1,47.01,4.44,10.06,Calcareous-clay_claystone,3
267,362,u1480,e,1,h,2,133.68,1594.95,119.81,54.57,1424.16,647.64,2679.03,75.85,20.31,30280.78,1479.79,66.7,55.1,40.3,46.3,4.41,10.3,Calcareous-clay_claystone,3
268,362,u1480,e,1,h,2,134.68,1603.89,119.66,54.53,1424.58,648.32,2679.01,75.82,20.63,30229.93,1479.5,66.7,54.8,39.7,45.84,4.4,10.51,Calcareous-clay_claystone,3
269,362,u1480,e,1,h,2,135.0,1539.14,119.5,54.5,1425.0,649.0,2679.0,75.8,20.89,30170.99,1479.21,66.48,54.38,39.21,45.79,4.41,10.6,Calcareous-clay_claystone,3
